Data Storage (GB),Software Licenses,Type of machine,GPU,File import,Export file size (MB),Time period,Cost in pounds
750,Immersive Reader,32_128,NC12,Yes,0,3,47183.7549
100,Text Analytics,16_64,None,Yes,1000,3,6973.8913
1000,Speech Services,8_32,NV12s v3,No,0,18,61690.2208
50,Face,8_32,NV12s v3,Yes,0,18,7315.3408
500,Immersive Reader,16_64,None,Yes,1000,18,36038.5878
750,None,32_128,None,No,500,18,60334.4394
50,Immersive Reader,16_64,NC12,Yes,0,18,11611.0978
50,Face,16_64,NV12s v3,Yes,1000,18,11025.0278
100,Speaker,16_64,NV12s v3,Yes,1000,18,13898.4378
500,Face,16_64,None,No,2000,24,38504.9304
750,Immersive Reader,64_256,None,No,0,12,44096.4521
750,Speech Services,8_32,None,No,500,3,43558.4118
250,Speaker,16_64,None,No,2000,36,14502.4616
50,Speaker,8_32,NC12 Promo,No,500,12,3601.2608
250,Text Analytics,16_64,NC12,Yes,1000,3,16907.8313
250,Speaker,8_32,NC12,No,500,12,15804.0708
250,Face,4_16,NC12,Yes,100,6,16283.4118
500,Face,64_256,NC12,Yes,1000,12,31147.8121
1000,Speech Services,8_32,NV12,No,5000,3,59463.7618
250,Speaker,8_32,NV12s v3,Yes,5000,12,15222.5708
1000,Text Analytics,8_32,NV12s v3,No,100,12,58114.2308
750,Immersive Reader,4_16,NV12s v3,Yes,100,3,43999.6909
50,Speech Services,4_16,NC12 Promo,No,2000,18,5329.5954
100,None,32_128,NV12,Yes,500,12,7892.9287
100,Face,8_32,None,Yes,500,36,5815.8058
250,Speaker,32_128,None,No,100,6,20127.5498
500,Text Analytics,16_64,NV12s v3,No,0,18,36762.4578
1000,Face,8_32,None,Yes,100,36,57325.5958
750,Immersive Reader,64_256,NV12,No,5000,3,50341.6595
250,Face,16_64,None,No,500,18,21718.4078
750,Speech Services,64_256,None,Yes,1000,3,48745.0595
1000,Speaker,8_32,NV12,Yes,0,12,58951.8008
1000,Immersive Reader,8_32,NV12,Yes,0,3,59441.3918
500,Speech Services,32_128,NC12,No,5000,18,47390.3694
50,Face,16_64,NV12s v3,No,1000,6,6095.7026
50,Speech Services,8_32,None,No,500,3,3490.6018
750,Immersive Reader,64_256,None,No,2000,24,89341.846
100,Text Analytics,32_128,NC12,No,2000,18,24488.5094
500,Speaker,16_64,NV12s v3,No,100,6,31853.0826
500,None,8_32,NV12,Yes,5000,12,30347.1608
50,Immersive Reader,8_32,None,Yes,1000,12,3006.9608
500,Face,16_64,None,Yes,100,18,36022.3778
250,None,4_16,NC12,Yes,0,6,16274.8918
500,Face,16_64,NC12 Promo,No,1000,6,31698.0926
750,None,16_64,NC12 Promo,No,0,18,50916.8978
750,Text Analytics,32_128,NC12 Promo,Yes,2000,3,46445.2949
500,Speech Services,64_256,NV12,No,0,3,35995.0795
50,Immersive Reader,32_128,NC12,No,1000,12,4814.4887
50,Text Analytics,64_256,NV12,Yes,100,12,5604.7021
100,Speaker,64_256,NV12,No,5000,18,42131.327
750,Immersive Reader,4_16,NV12,No,0,6,45131.4618
750,Speech Services,8_32,NC12 Promo,Yes,0,12,43643.1508
50,Immersive Reader,4_16,NV12,Yes,5000,12,4536.3004
1000,Speaker,32_128,NV12s v3,Yes,5000,18,75425.1394
50,Speaker,32_128,NV12,Yes,2000,6,10275.0398
100,Immersive Reader,64_256,None,No,2000,12,6914.1721
50,Speech Services,16_64,None,Yes,100,18,10261.6378
1000,Speech Services,32_128,None,No,100,12,57825.1787
100,Text Analytics,16_64,NV12s v3,Yes,500,18,13878.1878
250,Speaker,16_64,NV12,No,0,18,23295.7478
100,Speech Services,8_32,NC12 Promo,No,2000,12,6460.8708
750,Text Analytics,8_32,NC12 Promo,No,500,18,47236.4308
750,None,8_32,NC12 Promo,Yes,0,6,44756.8736
100,Text Analytics,8_32,NC12 Promo,No,100,3,6939.7218
750,Immersive Reader,4_16,None,No,2000,6,43577.4718
750,Immersive Reader,4_16,NC12,Yes,2000,12,44368.5904
50,None,8_32,NV12,Yes,2000,18,8164.9708
500,None,32_128,NV12s v3,Yes,5000,12,29977.7687
750,None,8_32,None,Yes,500,36,43018.7758
1000,None,32_128,NV12s v3,Yes,500,6,63797.6298
50,None,64_256,NV12s v3,No,0,6,15205.929
250,None,8_32,NV12,No,1000,18,19606.9508
50,Immersive Reader,4_16,NC12 Promo,Yes,1000,18,5330.7754
50,Speaker,32_128,None,Yes,0,24,26066.9592
750,None,32_128,NV12,No,500,18,61911.9794
100,Speech Services,64_256,NV12s v3,No,100,12,7637.7421
250,Face,8_32,NC12,Yes,2000,3,16301.3018
1000,Face,8_32,NC12 Promo,No,1000,3,58470.2718
500,Speech Services,8_32,NV12,No,5000,12,30347.1608
250,Face,64_256,NC12,No,2000,3,21481.9895
1000,Immersive Reader,64_256,NC12 Promo,No,0,12,58999.4921
250,None,8_32,NC12 Promo,No,100,3,15525.6818
100,Text Analytics,8_32,NC12,Yes,500,3,7700.5618
100,None,16_64,NV12,Yes,0,18,14695.4978
50,None,32_128,NV12s v3,No,0,12,4190.3787
100,Text Analytics,4_16,NC12 Promo,No,500,18,8179.6554
750,Face,64_256,NV12,Yes,5000,12,45699.2221
500,Immersive Reader,4_16,NC12 Promo,No,1000,18,31088.6554
50,Text Analytics,8_32,NV12,Yes,500,18,8153.0508
50,Text Analytics,64_256,NC12 Promo,Yes,500,12,4626.2421
750,Face,8_32,NV12s v3,No,5000,12,43831.0108
50,Face,32_128,NV12s v3,No,5000,6,9440.6298
1000,Text Analytics,32_128,NC12 Promo,Yes,1000,6,63648.0998
250,None,16_64,NV12,Yes,100,6,18357.7926
500,Immersive Reader,32_128,NC12,No,100,6,35778.3198
100,Face,64_256,NC12,Yes,0,3,12872.4795
1000,Speaker,8_32,None,No,1000,12,57391.8508
1000,Text Analytics,64_256,None,No,100,24,103626.746
1000,None,64_256,None,No,5000,36,58042.2681
250,Immersive Reader,16_64,NC12,Yes,2000,18,23082.5878
50,Face,16_64,NV12,Yes,500,3,5686.3513
250,Face,8_32,NC12,No,5000,12,15810.5208
250,Text Analytics,64_256,NC12,No,0,12,16817.4221
50,Text Analytics,4_16,NC12,No,1000,3,4536.0509
750,Speech Services,4_16,NV12,No,500,3,44827.4609
100,Text Analytics,8_32,None,No,2000,6,6981.4836
750,Face,64_256,None,Yes,1000,6,54545.589
100,Immersive Reader,8_32,NC12 Promo,Yes,2000,3,6964.7518
250,Speech Services,8_32,NC12,No,2000,18,19383.3508
1000,Text Analytics,4_16,NV12,No,500,6,59445.8818
500,Face,8_32,NC12 Promo,No,2000,6,30473.3536
500,Face,64_256,None,No,2000,3,34443.9495
250,None,4_16,None,Yes,0,36,14348.6029
100,Immersive Reader,32_128,NV12s v3,Yes,0,6,12277.3798
50,None,16_64,NC12,Yes,0,3,5442.3013
100,Immersive Reader,8_32,None,Yes,100,12,5857.0108
50,Immersive Reader,64_256,NC12 Promo,Yes,1000,6,15075.169
750,Text Analytics,8_32,NV12s v3,No,5000,3,44324.8918
750,None,4_16,NV12s v3,No,500,3,43998.5209
1000,None,4_16,NC12 Promo,Yes,1000,3,58158.9209
500,Speaker,8_32,NV12s v3,Yes,500,3,30011.3718
750,Text Analytics,64_256,NC12,No,0,3,50075.4495
50,Face,4_16,NC12 Promo,No,1000,6,4092.5318
500,Face,4_16,NC12,No,2000,6,30611.2418
1000,Immersive Reader,4_16,NC12,Yes,1000,6,59229.4218
500,Face,16_64,NV12s v3,Yes,100,3,30609.3213
250,Face,64_256,NV12s v3,Yes,1000,6,26674.319
500,Immersive Reader,4_16,NC12,Yes,1000,12,30052.7004
50,Speech Services,64_256,None,No,0,12,4021.5021
500,Text Analytics,4_16,None,No,100,24,31093.4572
500,Speaker,64_256,NC12 Promo,Yes,100,18,64018.947
1000,Immersive Reader,32_128,NV12,Yes,100,3,61728.9049
100,Text Analytics,16_64,NC12,No,2000,3,8327.8313
1000,Speaker,8_32,NC12 Promo,No,5000,3,58493.6218
500,Text Analytics,8_32,NV12,No,500,12,30329.2808
250,Immersive Reader,16_64,NC12 Promo,Yes,100,12,15156.2616
750,Speaker,64_256,NC12 Promo,No,5000,18,78352.727
1000,Immersive Reader,4_16,NV12,No,100,12,58890.1904
100,Text Analytics,32_128,NC12 Promo,Yes,0,12,6896.8687
1000,Face,16_64,NC12 Promo,Yes,0,12,58076.1216
500,Speech Services,16_64,NC12,No,5000,6,32462.0226
250,None,32_128,NV12s v3,Yes,500,18,32463.1694
500,Immersive Reader,8_32,NV12s v3,Yes,100,18,33083.1608
100,Immersive Reader,16_64,NV12s v3,Yes,0,6,8944.3726
250,Speech Services,4_16,None,No,0,24,16777.8572
250,Speaker,8_32,NC12,Yes,1000,6,16923.7536
500,Speaker,8_32,NV12,No,500,18,33925.2208
500,Speaker,8_32,NC12,Yes,0,18,33684.0308
1000,Text Analytics,8_32,None,Yes,0,12,57359.9708
1000,Immersive Reader,16_64,NV12s v3,No,500,18,65401.0878
250,Speaker,32_128,NV12s v3,No,5000,12,15682.1187
1000,None,4_16,NC12,No,500,12,58659.4604
250,Speaker,16_64,NC12 Promo,Yes,2000,6,17405.5426
100,None,32_128,NV12s v3,Yes,0,12,7052.3587
1000,Face,4_16,NV12s v3,Yes,2000,18,59865.6854
50,Face,16_64,None,Yes,1000,6,5347.1026
750,None,64_256,None,No,500,18,77727.447
750,Speaker,64_256,NC12,No,0,6,55887.409
1000,Immersive Reader,8_32,NC12,No,500,12,58726.7208
50,Text Analytics,8_32,NV12,Yes,5000,12,4589.2808
250,Speaker,8_32,NC12,Yes,0,3,16289.1818
1000,Speaker,8_32,NC12 Promo,Yes,5000,3,58493.6218
1000,None,16_64,NC12,Yes,2000,6,61075.9226
50,Text Analytics,4_16,None,No,5000,12,2951.6204
1000,Text Analytics,8_32,NV12,Yes,100,3,59439.9118
50,Speaker,64_256,NC12 Promo,Yes,100,12,4634.5621
500,Text Analytics,32_128,NV12,No,0,18,47590.4194
50,Speaker,16_64,NC12,Yes,0,18,11618.2478
750,Immersive Reader,64_256,None,No,2000,36,43733.5181
1000,Speaker,4_16,None,No,1000,18,59122.5554
1000,Speech Services,64_256,NC12,No,500,6,70194.679
750,Face,64_256,NV12,Yes,5000,18,79325.727
50,None,4_16,NV12s v3,No,5000,6,4257.0818
50,Speaker,64_256,NC12,No,500,12,5395.4021
1000,Face,8_32,NC12 Promo,No,100,3,58458.3418
1000,Text Analytics,64_256,NV12,No,500,18,93614.917
50,Speech Services,16_64,NC12 Promo,Yes,5000,6,5949.2726
500,None,16_64,None,Yes,0,12,28860.2916
500,Speaker,8_32,NC12 Promo,Yes,2000,18,32952.7108
50,None,8_32,NV12s v3,Yes,2000,12,3754.3808
1000,Text Analytics,16_64,NV12s v3,Yes,5000,18,65411.8278
750,Text Analytics,64_256,NV12s v3,Yes,100,12,44843.5721
50,Speech Services,4_16,NC12 Promo,No,0,12,3515.2204
750,Immersive Reader,32_128,NC12 Promo,Yes,500,18,60934.6894
500,Text Analytics,16_64,NV12,Yes,2000,12,30461.3816
750,Face,32_128,NV12,No,5000,18,61932.7194
100,Speech Services,8_32,NC12,Yes,5000,6,8335.4236
100,Immersive Reader,32_128,NC12,No,500,12,7670.5087
100,Immersive Reader,16_64,NC12,No,2000,12,7343.0616
250,Face,8_32,NV12s v3,No,0,12,15181.6308
750,Immersive Reader,8_32,None,No,500,24,47884.4244
750,Face,16_64,NC12 Promo,No,500,12,43777.8216
100,Immersive Reader,8_32,NV12s v3,Yes,0,3,7096.6918
100,Speech Services,32_128,NC12 Promo,No,500,18,23721.7194
250,None,32_128,NC12,No,1000,3,18574.3349
1000,Face,4_16,NV12,Yes,100,18,60676.7354
750,Text Analytics,16_64,NV12s v3,Yes,1000,12,43936.4116
750,Immersive Reader,4_16,NV12,Yes,5000,3,44852.4809
100,Immersive Reader,8_32,NC12,No,2000,12,7222.8808
100,Text Analytics,4_16,NV12,Yes,2000,3,7633.5509
750,Immersive Reader,32_128,NC12 Promo,No,0,3,46428.8849
1000,Immersive Reader,64_256,NC12 Promo,Yes,1000,18,92643.587
1000,Immersive Reader,32_128,None,No,2000,24,80461.0992
500,Speaker,16_64,NV12,Yes,100,3,31449.6913
50,Speech Services,4_16,NV12s v3,Yes,0,3,3919.0809
100,Speech Services,16_64,NV12s v3,No,5000,18,13896.0678
1000,Speaker,64_256,NV12s v3,Yes,0,12,59162.1321
1000,Speaker,32_128,NV12s v3,Yes,1000,3,60919.0449
500,None,32_128,NV12,Yes,1000,18,47608.0094
500,Face,4_16,NV12s v3,Yes,5000,6,30017.8218
100,Text Analytics,8_32,NC12,Yes,1000,6,8323.5036
50,Speaker,32_128,None,Yes,1000,24,26084.5492
50,None,16_64,NC12,Yes,1000,6,6692.2226
50,Face,32_128,NC12 Promo,No,2000,6,9279.1798
50,Speaker,64_256,NV12,No,500,6,16060.789
50,Speaker,64_256,NV12,Yes,100,12,5618.9921
100,Text Analytics,8_32,NC12,No,500,6,8317.5436
750,Speech Services,4_16,NV12,Yes,2000,18,46381.8354
50,Text Analytics,16_64,NV12s v3,Yes,0,12,3851.0116
1000,Speech Services,64_256,NC12,Yes,500,12,59758.8521
250,None,16_64,None,Yes,100,3,15547.9213
1000,None,4_16,NC12 Promo,No,5000,3,58170.8409
750,None,64_256,NC12,No,5000,6,55902.629
100,Text Analytics,4_16,None,Yes,500,36,5774.2729
100,Speech Services,64_256,NC12 Promo,Yes,100,12,7482.2521
250,None,16_64,NV12s v3,Yes,5000,18,22482.0278
100,Immersive Reader,4_16,None,Yes,500,18,7593.6854
1000,Text Analytics,4_16,None,Yes,100,24,59713.3172
500,Speaker,16_64,NV12,Yes,1000,18,37623.2778
500,Face,64_256,NC12 Promo,Yes,100,3,35019.1695
1000,None,16_64,NC12,No,0,12,58828.1316
250,Text Analytics,8_32,NC12 Promo,No,0,18,18604.9308
750,Text Analytics,64_256,NV12s v3,No,2000,18,78487.967
500,Speaker,32_128,None,Yes,2000,24,51848.3892
750,Immersive Reader,32_128,NV12s v3,No,500,18,61090.1794
50,Speech Services,32_128,NV12s v3,No,5000,3,6538.9349
750,None,32_128,NV12s v3,No,5000,18,61100.9194
750,Face,8_32,NC12,No,100,6,45520.2636
100,Speech Services,4_16,NC12 Promo,Yes,1000,12,6394.7904
500,Immersive Reader,32_128,NC12,No,0,12,30554.7787
750,Speaker,32_128,NV12s v3,No,5000,6,49519.8698
50,None,64_256,None,Yes,1000,3,8677.2495
500,Face,64_256,NC12,Yes,100,18,64762.387
500,Speech Services,64_256,NV12s v3,No,0,18,64154.487
50,Speaker,32_128,NV12,Yes,2000,6,10275.0398
250,Speech Services,4_16,NV12s v3,No,5000,6,15705.0218
500,Immersive Reader,32_128,NV12s v3,No,100,6,35178.9398
250,Face,8_32,NC12,No,100,12,15786.6708
500,Immersive Reader,32_128,NV12,Yes,100,3,33109.0449
1000,Face,4_16,NV12s v3,No,100,12,58056.9704
1000,Immersive Reader,32_128,NV12s v3,No,1000,12,58592.8487
100,Speech Services,8_32,NV12,Yes,5000,12,7451.2608
750,Face,8_32,NC12,Yes,500,6,45526.2336
100,Immersive Reader,32_128,NC12 Promo,Yes,2000,3,9246.6049
100,Immersive Reader,16_64,None,Yes,1000,24,15607.3504
750,Immersive Reader,4_16,NC12 Promo,No,100,12,43595.8304
50,None,32_128,NV12,Yes,1000,12,5036.9087
500,None,8_32,None,Yes,1000,36,28714.8058
750,Speech Services,4_16,NC12 Promo,Yes,1000,18,45391.4454
250,Text Analytics,64_256,NC12 Promo,No,5000,12,16092.0621
50,Speaker,8_32,NC12 Promo,No,0,3,4086.3718
50,Speech Services,4_16,NV12,Yes,2000,12,4523.2004
50,Immersive Reader,8_32,NV12s v3,Yes,5000,12,3767.4808
500,Immersive Reader,8_32,NV12,No,100,18,33912.1008
100,Text Analytics,16_64,NV12s v3,No,5000,12,6742.5016
250,Face,16_64,NV12,Yes,500,6,18366.6226
50,Speaker,4_16,None,Yes,1000,24,5361.7972
100,Immersive Reader,32_128,NV12s v3,Yes,2000,12,7083.0487
1000,Immersive Reader,16_64,NC12,Yes,500,18,66000.4678
100,None,8_32,NV12s v3,No,500,6,7718.1636
250,Face,32_128,NC12 Promo,Yes,2000,6,20727.1198
100,Immersive Reader,8_32,NC12 Promo,No,100,6,7563.8436
750,Speech Services,4_16,NV12,No,2000,18,46381.8354
500,Face,32_128,NC12 Promo,No,500,18,46620.4794
50,Speech Services,64_256,NC12,Yes,100,6,15810.969
500,None,4_16,None,No,100,12,28685.6504
500,None,16_64,NV12s v3,Yes,1000,6,31850.7226
1000,Face,32_128,NV12,Yes,100,18,76218.7994
250,Speaker,64_256,NV12,No,500,3,21711.0595
250,Speaker,32_128,NC12 Promo,No,2000,12,15520.6687
250,Immersive Reader,64_256,NC12 Promo,No,2000,6,26529.069
1000,None,8_32,NV12s v3,Yes,1000,18,61707.8108
250,Text Analytics,16_64,NC12,Yes,5000,6,18152.0826
100,Speech Services,4_16,NC12,Yes,1000,6,7706.5218
50,Speech Services,64_256,NV12s v3,No,100,18,38402.267
500,Speaker,8_32,NC12,Yes,500,6,31227.7336
250,Speech Services,32_128,NV12s v3,No,5000,3,17986.8749
250,Speech Services,4_16,None,No,2000,6,14950.4618
50,Face,32_128,NC12 Promo,Yes,5000,6,9285.1398
750,Speech Services,64_256,NC12,No,500,6,55884.749
1000,None,32_128,NC12 Promo,Yes,500,18,75237.4794
100,None,16_64,NV12s v3,Yes,2000,3,7728.4513
750,Speech Services,8_32,None,No,0,12,43050.0408
1000,Speaker,16_64,NC12 Promo,No,500,18,65252.7478
250,Text Analytics,32_128,NC12 Promo,No,0,6,20700.7098
1000,Face,32_128,NC12,No,5000,3,61518.9149
1000,Speech Services,32_128,NC12,No,100,18,75986.3794
500,Speech Services,32_128,NV12,No,5000,18,47619.9294
50,None,4_16,NV12s v3,Yes,100,12,3676.3704
250,Speaker,64_256,NV12,No,2000,18,50711.327
100,Text Analytics,32_128,NV12s v3,Yes,2000,18,23889.1294
1000,Immersive Reader,8_32,NC12,No,5000,12,58744.6008
500,Immersive Reader,32_128,NV12,Yes,2000,6,36025.7698
750,Immersive Reader,8_32,NV12,No,1000,6,45766.0336
100,None,64_256,NV12s v3,No,500,3,12281.8695
1000,Face,4_16,None,Yes,2000,3,57574.6309
100,Face,4_16,NC12 Promo,No,0,12,6380.0604
1000,Speaker,4_16,NC12,Yes,1000,18,60470.5354
1000,Speaker,4_16,NC12 Promo,Yes,2000,18,59721.6254
1000,Face,16_64,NV12s v3,Yes,100,6,60461.5126
750,Speaker,64_256,None,Yes,5000,18,77759.617
250,Speaker,64_256,NV12,Yes,1000,3,21717.0195
1000,Speech Services,16_64,None,No,0,24,67098.3804
500,None,16_64,NV12s v3,No,5000,18,36791.9678
50,Speech Services,16_64,NV12s v3,Yes,2000,3,4866.4713
500,Text Analytics,32_128,NV12s v3,Yes,0,6,35166.1398
750,Immersive Reader,8_32,NV12,Yes,5000,3,45160.9718
500,None,32_128,NC12,No,2000,18,47384.4094
1000,Immersive Reader,8_32,None,No,500,24,62194.3544
1000,None,32_128,NV12,Yes,1000,6,64632.5298
1000,Speaker,64_256,NV12,No,5000,18,93647.087
750,Text Analytics,4_16,None,Yes,5000,12,43019.4304
50,Speech Services,32_128,NC12 Promo,Yes,0,12,4034.8887
250,Speech Services,64_256,NV12s v3,Yes,0,12,16218.0421
50,None,64_256,NC12,Yes,100,18,39001.647
750,None,32_128,NC12 Promo,Yes,1000,3,46439.3349
100,None,8_32,NV12,Yes,1000,6,8553.0636
100,Face,8_32,NC12 Promo,Yes,2000,6,7577.4536
100,None,4_16,NV12s v3,No,1000,12,6550.2804
100,Text Analytics,32_128,NC12 Promo,Yes,0,12,6896.8687
1000,Speech Services,32_128,NV12s v3,Yes,1000,3,60904.7549
50,Immersive Reader,8_32,None,Yes,1000,36,2964.0658
500,Speech Services,32_128,None,No,100,36,29012.0359
100,None,4_16,None,No,1000,36,5780.2329
500,Face,32_128,NV12,Yes,0,12,30780.0587
1000,Immersive Reader,8_32,NC12 Promo,No,2000,12,57983.7708
50,Text Analytics,8_32,NV12,No,5000,3,5086.0218
100,Speech Services,16_64,NC12,Yes,0,12,7312.3716
50,Face,8_32,None,Yes,500,36,2953.8258
250,None,16_64,NC12,Yes,0,12,15898.3316
100,Speech Services,16_64,NC12,Yes,5000,6,9566.1226
500,Face,4_16,NV12,Yes,2000,6,30840.8018
500,None,8_32,NC12,No,100,6,31207.4736
1000,Text Analytics,8_32,NV12,No,5000,18,62548.6708
1000,Face,32_128,None,No,5000,12,57851.8887
750,Speech Services,64_256,NV12s v3,No,100,12,44843.5721
500,Speech Services,64_256,NV12s v3,No,2000,18,64178.037
50,Speaker,16_64,NV12,No,0,12,4694.2416
250,Speaker,8_32,NV12s v3,Yes,1000,3,15707.3918
100,Text Analytics,16_64,NC12,Yes,500,3,8315.9113
50,Text Analytics,16_64,NC12,Yes,1000,18,11621.5478
50,Face,8_32,NC12 Promo,No,0,3,4074.9418
100,Immersive Reader,32_128,NV12,No,0,18,24701.6594
750,Text Analytics,8_32,None,Yes,5000,24,47895.1644
1000,Immersive Reader,16_64,None,No,1000,18,64658.4478
1000,Immersive Reader,16_64,None,Yes,5000,18,64670.3678
750,Text Analytics,16_64,NV12s v3,No,500,12,43930.4516
100,Immersive Reader,4_16,None,Yes,100,3,6045.2609
1000,Immersive Reader,8_32,NV12s v3,No,0,12,58115.7108
500,Text Analytics,16_64,NC12 Promo,No,5000,18,36636.4778
50,None,8_32,NV12s v3,Yes,500,3,4239.2018
250,Face,64_256,NV12,No,1000,3,21705.5895
1000,Face,4_16,NC12 Promo,No,2000,3,58167.7409
100,Face,32_128,NC12,No,100,18,24473.4794
100,Speech Services,16_64,NV12s v3,Yes,2000,18,13890.1078
750,Text Analytics,8_32,None,Yes,100,24,47871.3144
750,Speaker,16_64,NV12,No,0,12,44762.0516
1000,None,16_64,NC12,Yes,1000,18,65999.2878
500,Face,16_64,NC12 Promo,Yes,0,18,36609.8278
750,Speaker,32_128,NV12,No,0,12,45101.4187
250,Immersive Reader,8_32,NV12s v3,Yes,100,3,15688.3118
50,Face,8_32,NC12 Promo,No,100,3,4080.6018
1000,Immersive Reader,64_256,NC12,No,5000,12,59783.8721
500,Speech Services,4_16,NC12 Promo,No,5000,18,31093.4354
100,Speaker,32_128,NC12,Yes,0,6,12883.9098
500,Text Analytics,32_128,NC12 Promo,Yes,500,6,35022.2798
250,Speech Services,32_128,NC12 Promo,Yes,5000,18,32325.5594
100,Speech Services,8_32,NC12,No,500,6,8317.5436
250,None,8_32,NV12s v3,Yes,0,18,18760.4208
750,Speaker,4_16,NC12 Promo,No,5000,3,43875.2009
250,Text Analytics,4_16,NV12s v3,No,500,6,15687.1418
100,Face,32_128,NV12s v3,No,100,18,23874.0994
1000,None,64_256,NC12,No,0,12,59747.2221
750,Speech Services,4_16,None,No,0,3,43238.2909
250,Speech Services,64_256,NV12s v3,No,2000,3,20879.7495
750,Speech Services,8_32,NC12,Yes,100,6,45517.4036
500,Immersive Reader,16_64,NV12,Yes,5000,12,30474.4816
250,Immersive Reader,8_32,NV12,Yes,2000,12,16038.4008
100,Speaker,8_32,NV12s v3,Yes,1000,12,6624.6908
1000,Text Analytics,8_32,NV12,No,500,12,58949.1408
500,Speaker,4_16,NV12,No,0,12,30271.8204
750,Immersive Reader,16_64,NV12,No,2000,18,51932.0178
250,Speaker,4_16,NV12s v3,No,5000,18,16953.2754
250,None,32_128,NC12 Promo,Yes,5000,6,20730.2198
1000,Speech Services,32_128,None,No,0,3,60138.5649
1000,None,8_32,NC12 Promo,No,500,12,57964.7108
1000,Face,8_32,NC12 Promo,Yes,100,18,61543.2508
100,Immersive Reader,4_16,NC12,Yes,100,6,7701.7318
100,Immersive Reader,64_256,NC12 Promo,Yes,2000,12,7507.2821
100,None,64_256,NV12,No,5000,3,13128.6895
250,Face,16_64,None,No,100,24,24177.1004
750,Speech Services,8_32,NV12,No,500,18,48220.8608
1000,Speech Services,8_32,NV12,No,1000,6,60068.8236
500,None,8_32,NC12 Promo,Yes,1000,6,30464.5336
50,None,32_128,NC12,No,1000,3,7126.3949
1000,None,4_16,NC12 Promo,Yes,1000,12,57910.5504
500,Face,32_128,NV12s v3,No,100,6,35174.6598
750,Text Analytics,16_64,NV12s v3,Yes,2000,12,43942.3716
250,Immersive Reader,16_64,NC12,No,1000,6,18147.3026
100,Immersive Reader,64_256,NV12,Yes,0,3,13106.3195
250,None,8_32,NC12 Promo,No,5000,18,18634.4408
500,None,32_128,NV12,No,500,12,30788.8287
500,None,64_256,NV12,Yes,5000,12,31386.4321
750,None,8_32,NV12s v3,Yes,500,3,44307.0118
250,Text Analytics,8_32,None,No,5000,12,14459.6808
1000,Speech Services,64_256,NV12s v3,No,0,12,59147.8421
500,None,64_256,NV12s v3,No,2000,6,40987.359
1000,Text Analytics,8_32,NV12,Yes,1000,3,59451.8418
1000,Text Analytics,32_128,NC12,Yes,5000,6,64414.8898
250,Immersive Reader,8_32,None,No,0,6,15551.0336
500,Immersive Reader,8_32,NC12,Yes,5000,6,31238.4636
50,Text Analytics,8_32,NV12,No,1000,3,5074.1018
500,Text Analytics,64_256,NC12 Promo,Yes,500,6,40819.949
750,None,4_16,NV12,No,1000,12,44585.0504
1000,Speaker,16_64,NV12s v3,Yes,0,12,58243.0416
50,Speech Services,64_256,NV12s v3,Yes,100,18,38402.267
500,Face,16_64,NC12,Yes,1000,3,31220.6313
100,Face,32_128,None,No,2000,18,23143.3894
1000,Speaker,64_256,NC12,Yes,5000,18,93417.527
750,Text Analytics,32_128,NV12s v3,No,2000,3,46600.7849
250,Speech Services,32_128,NV12s v3,Yes,0,12,15638.3187
500,Speech Services,64_256,NC12 Promo,Yes,1000,18,64016.587
250,Text Analytics,8_32,NV12s v3,Yes,1000,3,15693.1018
