Data Storage (GB),Software Licenses,Type of machine,GPU,File import,Export file size (MB),Time period,Cost in pounds
500,Immersive Reader,32_128,NC12,No,2000,12,30578.3287
50,Immersive Reader,32_128,None,Yes,0,3,5767.9649
1000,None,32_128,None,Yes,100,24,80436.0692
1000,Face,32_128,NV12,Yes,0,6,64617.7998
750,Text Analytics,16_64,NC12,Yes,2000,12,44541.7516
750,Speaker,32_128,None,No,2000,6,48765.3098
100,Speaker,64_256,NC12,Yes,1000,3,12901.4995
50,Face,4_16,NV12,No,1000,12,4520.1004
250,Immersive Reader,16_64,NC12,No,100,12,15911.1316
500,Text Analytics,8_32,NV12,Yes,2000,12,30341.2008
250,Speaker,64_256,None,Yes,5000,12,15513.2421
50,Text Analytics,4_16,NV12s v3,Yes,1000,6,4245.1618
1000,Face,64_256,None,Yes,100,3,63045.9195
500,Face,4_16,NV12s v3,Yes,500,18,31233.9054
500,None,64_256,NC12 Promo,No,500,3,35022.2795
100,Speaker,64_256,NV12s v3,Yes,0,3,12284.5295
100,Face,64_256,NV12,No,500,18,42102.017
50,Speech Services,8_32,NV12s v3,No,100,18,7318.1408
500,Immersive Reader,64_256,NC12 Promo,Yes,0,18,64006.137
50,Text Analytics,16_64,NV12s v3,Yes,1000,12,3868.6016
500,Speaker,8_32,NV12,Yes,1000,18,33931.1808
250,Face,4_16,None,No,5000,3,14650.7909
100,Text Analytics,4_16,NC12 Promo,Yes,2000,12,6400.7504
250,Immersive Reader,32_128,NV12s v3,No,0,6,20863.3398
50,Immersive Reader,4_16,NC12 Promo,Yes,500,6,4090.8518
1000,Speaker,8_32,NC12,Yes,500,3,59230.6118
50,Immersive Reader,8_32,NC12,No,0,6,5451.0736
50,Speaker,16_64,None,Yes,2000,18,10293.8178
100,Speaker,32_128,None,No,1000,12,6335.6387
500,Speaker,32_128,NC12 Promo,No,1000,3,32143.6949
1000,Text Analytics,64_256,NV12s v3,Yes,1000,18,92791.937
250,Face,16_64,NV12s v3,No,100,3,16299.3813
250,Speech Services,64_256,NV12,Yes,1000,12,17064.5721
1000,None,4_16,NV12,No,0,12,58877.3904
50,None,16_64,NC12 Promo,No,2000,12,3719.0716
50,Text Analytics,4_16,NC12,No,500,18,6072.5454
500,None,16_64,None,No,0,6,31084.5326
100,Speech Services,64_256,None,No,0,24,52105.326
50,Speech Services,64_256,NC12 Promo,No,100,6,15056.099
500,Face,32_128,NC12,Yes,0,3,32869.5449
750,Speech Services,32_128,NV12,No,5000,3,47435.6849
100,Speech Services,8_32,NV12,No,5000,12,7451.2608
50,Text Analytics,64_256,NV12,No,5000,18,39255.057
100,None,64_256,NV12,Yes,5000,6,18926.359
100,Face,16_64,None,Yes,5000,24,15614.9904
50,Immersive Reader,16_64,None,No,1000,24,12745.3704
100,Speaker,64_256,None,Yes,500,36,6522.9181
100,Text Analytics,16_64,NV12s v3,No,500,18,13878.1878
500,Speaker,4_16,None,No,500,18,30496.7354
500,Face,32_128,NC12 Promo,Yes,2000,6,35037.0598
100,None,8_32,NV12,No,1000,12,7439.3408
500,Speaker,8_32,NV12s v3,Yes,100,3,30005.4018
50,Speech Services,16_64,NV12s v3,Yes,1000,3,4860.5113
50,Face,8_32,NV12,No,1000,12,4580.2208
1000,Speaker,16_64,NV12,No,0,6,61296.2226
1000,Text Analytics,64_256,None,No,5000,24,103650.596
50,None,8_32,None,No,5000,24,7827.3544
750,Face,16_64,NC12 Promo,No,500,12,43777.8216
750,Immersive Reader,32_128,NV12,No,1000,6,50329.7398
50,Face,8_32,NC12 Promo,Yes,2000,6,4715.4736
100,Text Analytics,4_16,NV12s v3,No,1000,18,8341.1054
100,Face,4_16,NC12 Promo,Yes,500,6,6948.5518
50,Speaker,8_32,NV12s v3,No,1000,3,4259.4518
750,Face,16_64,NV12s v3,No,100,18,51080.9078
250,Face,8_32,NC12,No,0,3,16277.7518
100,Speech Services,16_64,NC12,Yes,0,18,14465.9378
50,Text Analytics,8_32,NV12,Yes,1000,12,4577.3608
500,Speaker,16_64,NC12 Promo,Yes,2000,12,29491.2416
100,Speaker,32_128,NV12s v3,Yes,1000,6,12302.1198
50,Text Analytics,8_32,NC12,Yes,1000,3,4844.5418
50,Face,4_16,NC12 Promo,No,2000,18,5332.4554
750,Immersive Reader,64_256,None,Yes,500,3,48746.2395
100,Text Analytics,8_32,NV12s v3,No,5000,6,7736.0436
500,Immersive Reader,16_64,NV12s v3,Yes,500,12,29627.6616
250,Immersive Reader,8_32,NC12,Yes,2000,6,16922.5636
1000,None,16_64,NC12,Yes,5000,12,58857.6416
250,Speech Services,16_64,NV12,Yes,100,6,18357.7926
750,Speaker,4_16,NC12,Yes,1000,18,46160.6054
750,Speaker,8_32,NV12s v3,No,5000,18,47424.0908
750,Immersive Reader,32_128,NC12,No,5000,18,61707.4394
250,Face,8_32,NC12 Promo,Yes,5000,12,15055.6508
750,Immersive Reader,64_256,NC12 Promo,Yes,5000,12,44719.0721
500,Face,64_256,NV12,Yes,500,3,36009.5695
50,Text Analytics,64_256,NV12,No,0,12,5599.0421
250,None,4_16,NV12s v3,No,100,6,15681.1718
750,None,8_32,NC12,Yes,5000,18,48009.1808
1000,None,8_32,None,No,5000,12,57389.4808
50,Immersive Reader,16_64,NV12s v3,No,0,12,3858.1516
500,Text Analytics,4_16,NV12,No,500,6,30826.0218
50,Immersive Reader,16_64,None,No,100,18,10268.7778
1000,Text Analytics,4_16,NC12 Promo,No,500,12,57904.5904
50,Speech Services,4_16,NC12,No,100,3,4524.1209
500,Speaker,16_64,NV12,No,100,12,30457.7816
50,Immersive Reader,4_16,NC12 Promo,No,100,6,4084.8818
250,Immersive Reader,32_128,NC12 Promo,No,500,18,32314.8194
750,Face,32_128,NC12,Yes,5000,3,47208.9849
50,Speaker,4_16,None,No,5000,6,3522.7718
500,Face,4_16,NV12s v3,Yes,2000,18,31245.8254
50,Speech Services,4_16,NV12s v3,Yes,500,3,3930.7109
1000,Immersive Reader,64_256,NC12,No,1000,3,64410.1095
100,Speaker,8_32,NC12 Promo,Yes,5000,18,10062.7708
50,Speaker,8_32,NV12s v3,No,1000,6,4876.4336
500,Immersive Reader,32_128,NC12,No,0,3,32873.8249
50,Speech Services,8_32,NV12,No,5000,3,5086.0218
250,Text Analytics,4_16,NC12,Yes,100,12,15723.6904
500,Text Analytics,16_64,NV12,No,100,12,30443.4916
100,Text Analytics,64_256,NV12,Yes,1000,3,13116.7695
250,Text Analytics,32_128,NC12,No,1000,12,16255.2887
50,Speaker,16_64,NC12 Promo,No,5000,18,10892.8878
100,None,4_16,NV12,No,100,6,7924.1518
500,None,64_256,NC12 Promo,Yes,5000,18,64028.507
500,Face,4_16,NV12,Yes,1000,12,30277.9804
750,Text Analytics,32_128,NC12,No,0,12,44857.5687
50,Text Analytics,32_128,NV12s v3,Yes,500,12,4202.0087
750,Text Analytics,16_64,NC12 Promo,Yes,500,12,43774.9616
50,Speaker,8_32,NV12,No,500,6,5699.4136
100,Speech Services,64_256,NV12,Yes,1000,18,42105.117
250,Text Analytics,4_16,NV12s v3,No,2000,18,16933.0254
500,Immersive Reader,32_128,NC12 Promo,No,2000,6,35041.3398
100,Text Analytics,64_256,NV12s v3,No,1000,6,18085.499
750,Face,4_16,None,Yes,100,6,43555.3018
250,Speaker,16_64,NC12 Promo,Yes,5000,6,17411.5026
1000,None,8_32,NC12 Promo,No,0,18,61534.7308
500,Text Analytics,4_16,NC12 Promo,No,1000,12,29290.6904
1000,Immersive Reader,4_16,NV12,Yes,100,12,58890.1904
500,Immersive Reader,64_256,NV12s v3,No,100,18,64167.287
750,Speech Services,32_128,NV12s v3,Yes,100,3,46582.8949
250,Text Analytics,4_16,NC12 Promo,No,1000,6,15537.6118
500,Speech Services,4_16,NV12s v3,No,1000,12,29446.1804
100,Face,8_32,NC12 Promo,No,2000,12,6463.7308
250,Face,8_32,None,No,500,36,14401.7658
100,None,64_256,NV12,Yes,1000,12,8478.6121
500,Immersive Reader,64_256,NV12s v3,Yes,0,12,30535.1221
500,None,64_256,None,No,5000,6,40244.719
250,Speech Services,8_32,NC12,Yes,1000,6,16909.4636
50,None,64_256,NC12,Yes,100,12,5375.1421
250,Speech Services,16_64,NV12s v3,Yes,1000,6,17540.7826
250,None,64_256,NV12,No,5000,3,21714.6495
50,Immersive Reader,64_256,None,Yes,0,24,49250.486
250,Immersive Reader,64_256,NC12 Promo,No,0,3,20707.8495
100,Face,4_16,None,No,1000,24,8212.3472
1000,Speech Services,32_128,NV12,Yes,100,12,59402.7187
50,Text Analytics,16_64,NC12 Promo,No,100,3,4693.0913
500,Text Analytics,32_128,NV12s v3,No,2000,12,29971.8087
750,Speaker,8_32,NC12 Promo,Yes,2000,3,44177.7318
100,Text Analytics,16_64,None,No,2000,6,8212.1826
250,Face,8_32,NC12,Yes,5000,6,16924.2436
1000,None,16_64,NV12s v3,No,5000,3,59250.1713
100,Face,32_128,None,Yes,0,18,23119.8394
50,Text Analytics,4_16,NV12,No,500,18,6302.1054
1000,Face,64_256,None,No,1000,36,58033.2081
100,Speech Services,4_16,NC12,No,0,18,8922.8954
500,None,32_128,None,Yes,5000,36,29035.8859
1000,Speech Services,64_256,NC12 Promo,No,100,12,58998.0121
750,Text Analytics,64_256,NC12,No,100,6,55878.779
750,Speaker,16_64,None,Yes,2000,6,45432.3026
250,None,4_16,NC12 Promo,No,1000,12,14980.7504
500,Immersive Reader,4_16,NC12,No,2000,18,31849.4854
250,Face,16_64,NC12,Yes,500,12,15912.8216
250,Speaker,64_256,NC12 Promo,No,2000,3,20738.5495
500,Speaker,16_64,None,Yes,5000,12,28904.0916
50,Face,4_16,NV12s v3,No,0,12,3673.5704
500,Speaker,32_128,None,Yes,2000,12,29237.4987
1000,Face,4_16,NV12,No,5000,18,60700.5854
1000,Immersive Reader,4_16,None,Yes,5000,12,57336.5004
1000,Speaker,4_16,NC12 Promo,Yes,0,18,59698.0754
500,Speech Services,64_256,NC12 Promo,Yes,2000,6,40831.869
50,Immersive Reader,64_256,None,Yes,0,36,3642.1581
750,Text Analytics,16_64,NC12 Promo,Yes,100,6,45993.2326
1000,Immersive Reader,64_256,NC12,Yes,1000,6,70207.779
100,Face,16_64,NC12 Promo,Yes,100,6,8790.2626
100,Speech Services,16_64,NV12,No,100,3,8539.5013
1000,Speaker,32_128,NC12,Yes,500,6,64411.2998
500,Speaker,4_16,None,No,500,18,30496.7354
50,Speaker,16_64,NC12,Yes,5000,12,4494.1916
250,None,32_128,NV12,Yes,1000,18,33298.0694
1000,Face,4_16,NC12,No,0,12,58650.6904
500,Speaker,64_256,NV12s v3,Yes,1000,18,64186.367
500,None,4_16,None,Yes,2000,6,29260.4018
1000,Face,16_64,NV12,Yes,1000,3,60070.0513
250,Speech Services,64_256,NV12,Yes,500,12,17058.6121
1000,Speech Services,16_64,NV12,No,100,12,59063.3516
100,Immersive Reader,64_256,NC12 Promo,Yes,1000,6,17937.149
750,Speaker,32_128,NV12s v3,Yes,1000,18,61103.2894
500,Speech Services,32_128,NV12s v3,Yes,0,3,32267.3049
750,Speech Services,64_256,NV12s v3,Yes,500,3,49487.6995
500,Speaker,4_16,None,Yes,100,3,28948.3109
750,Immersive Reader,32_128,None,Yes,500,3,45847.4049
250,Text Analytics,16_64,None,Yes,1000,6,16792.1826
1000,Text Analytics,8_32,NC12 Promo,Yes,500,6,59078.4336
750,None,64_256,NV12s v3,Yes,100,12,44843.5721
500,Speech Services,8_32,NV12,Yes,0,18,33899.3008
500,Speaker,32_128,NV12s v3,No,5000,6,35209.9398
750,None,4_16,None,Yes,2000,6,43570.3318
50,Speech Services,4_16,NC12 Promo,Yes,100,6,4077.7418
100,Face,32_128,NC12,Yes,100,3,9979.3049
1000,Text Analytics,4_16,NV12,No,0,3,59125.7609
250,Immersive Reader,16_64,NC12,No,500,6,18141.3426
1000,Speaker,32_128,NC12,No,500,12,59193.4187
100,Immersive Reader,8_32,None,Yes,1000,18,9450.5908
250,Speaker,64_256,NC12 Promo,Yes,5000,12,16106.3521
50,None,32_128,NV12s v3,Yes,5000,3,6538.9349
100,Speech Services,16_64,NV12,No,100,3,8539.5013
100,Face,64_256,None,No,500,6,17333.799
250,Speech Services,8_32,None,Yes,2000,12,14453.7208
250,Text Analytics,4_16,NC12 Promo,Yes,1000,12,14980.7504
500,Text Analytics,4_16,NC12,No,2000,6,30608.3818
500,Speech Services,4_16,NC12,No,100,18,31824.4554
1000,Face,32_128,NV12,No,5000,18,76242.6494
250,Face,32_128,NV12s v3,No,5000,3,17989.7349
750,None,4_16,NC12 Promo,Yes,5000,3,43860.9109
100,Speech Services,16_64,NV12s v3,Yes,1000,18,13884.1478
100,None,64_256,NV12,No,5000,6,18926.359
50,Face,32_128,None,Yes,1000,6,8680.1098
1000,None,4_16,None,No,0,24,59707.6572
1000,Face,64_256,NC12 Promo,No,2000,18,92645.267
500,Immersive Reader,64_256,NV12,Yes,0,3,36002.2195
250,None,4_16,NV12,Yes,2000,18,17761.9654
500,Speech Services,4_16,NC12 Promo,Yes,5000,12,29302.6104
250,Face,8_32,NC12,No,2000,12,15804.5608
100,Text Analytics,32_128,NV12,No,2000,12,7904.8487
50,Speech Services,8_32,NC12 Promo,Yes,2000,3,4095.6318
100,Speech Services,8_32,None,Yes,2000,3,6364.5018
250,Speaker,8_32,NC12 Promo,No,100,12,15043.2308
100,Text Analytics,4_16,NV12s v3,No,0,18,8323.5154
1000,Face,64_256,NV12,No,2000,3,64641.3495
1000,Text Analytics,8_32,NV12,Yes,2000,18,62542.7108
750,Text Analytics,32_128,NC12 Promo,Yes,500,12,44114.3287
750,Speech Services,8_32,NV12s v3,No,5000,18,47409.8008
500,Immersive Reader,4_16,NV12s v3,No,1000,3,29701.6909
100,None,64_256,NC12 Promo,No,500,6,17924.049
1000,Face,4_16,None,No,100,24,59716.1772
750,Speech Services,4_16,NC12,No,1000,12,44355.4904
1000,Text Analytics,8_32,NV12,Yes,5000,3,59463.7618
50,Immersive Reader,16_64,NC12,Yes,2000,18,11634.6478
50,Speech Services,64_256,NV12s v3,No,500,12,4781.7321
1000,Text Analytics,64_256,None,No,0,24,103621.086
100,Speaker,8_32,None,No,1000,18,9457.7408
250,Speech Services,32_128,NC12,No,100,3,18562.4049
50,Immersive Reader,8_32,NV12s v3,No,0,6,4851.6936
250,Speaker,4_16,NV12s v3,Yes,2000,18,16947.3154
750,Text Analytics,4_16,NC12,Yes,0,3,44586.2709
50,Immersive Reader,4_16,NC12 Promo,Yes,0,6,4079.2218
50,Speaker,8_32,NV12,No,5000,3,5100.3118
1000,Speaker,32_128,NC12,No,5000,6,64429.1798
500,Speech Services,4_16,NV12,No,100,6,30820.0518
50,Text Analytics,4_16,NV12,Yes,0,6,5056.5118
50,None,16_64,NC12 Promo,Yes,500,3,4699.0613
50,None,32_128,NV12,No,2000,18,21856.0894
750,Speaker,4_16,NC12 Promo,Yes,100,12,43602.9804
50,Speaker,16_64,NC12,Yes,500,6,6700.5526
100,Text Analytics,8_32,NV12,No,0,6,8535.4736
50,Speech Services,8_32,NC12 Promo,No,1000,3,4089.6718
250,Immersive Reader,4_16,NC12,No,0,3,15973.5409
500,Speech Services,16_64,NC12,Yes,0,12,30208.2716
100,Speaker,8_32,NC12,Yes,5000,12,7235.9908
250,Face,32_128,NV12,Yes,100,18,33288.9994
1000,Speech Services,64_256,None,No,1000,24,103638.676
50,Speaker,32_128,NC12,Yes,0,18,21617.2694
100,Speaker,4_16,NC12 Promo,Yes,0,6,6948.3518
1000,Speech Services,16_64,NV12,Yes,100,12,59063.3516
250,None,16_64,NC12,Yes,1000,3,16907.8313
1000,None,4_16,NC12,Yes,2000,18,60462.2054
500,None,64_256,NC12,No,2000,3,35789.0695
750,Speaker,8_32,None,Yes,100,18,46651.6408
1000,Speech Services,32_128,NC12 Promo,Yes,0,18,75225.8494
100,Text Analytics,32_128,None,No,0,24,28914.6492
750,Speech Services,4_16,NC12,No,500,3,44597.9009
50,Face,4_16,NC12,Yes,2000,18,6087.3254
50,None,32_128,NC12,No,100,3,7114.4649
750,Speech Services,8_32,NC12 Promo,Yes,2000,3,44163.4418
1000,None,32_128,None,No,5000,24,80459.9192
250,Immersive Reader,16_64,None,No,0,18,21711.0578
50,Speech Services,16_64,NV12s v3,No,2000,12,3874.5616
500,Text Analytics,64_256,NV12s v3,Yes,0,12,30527.9821
500,None,4_16,NC12 Promo,No,2000,6,29853.5118
50,Text Analytics,8_32,NC12,Yes,1000,18,7929.4508
500,None,4_16,NC12 Promo,Yes,100,3,29527.1309
50,Face,16_64,None,Yes,1000,18,10276.4278
250,Text Analytics,4_16,NC12,No,5000,12,15747.5404
500,Speech Services,4_16,None,No,500,18,30482.4454
750,Speech Services,8_32,NC12 Promo,Yes,100,3,44145.5518
1000,None,8_32,NC12 Promo,No,5000,12,57982.5908
50,Immersive Reader,4_16,NV12,Yes,1000,18,6315.2054
500,Immersive Reader,16_64,None,Yes,2000,36,28805.2516
50,Text Analytics,16_64,NV12,Yes,500,3,5683.4913
750,Speech Services,32_128,None,Yes,0,3,45828.6349
100,None,32_128,NC12 Promo,Yes,500,3,9227.5449
250,Speech Services,4_16,NV12s v3,No,500,6,15687.1418
50,Immersive Reader,16_64,NC12,Yes,1000,12,4475.1216
100,Speaker,64_256,NV12,No,5000,18,42131.327
750,Immersive Reader,8_32,NV12,No,1000,12,44652.3108
1000,Face,4_16,NC12,No,1000,3,58916.6509
500,Face,4_16,NC12 Promo,Yes,500,3,29535.9609
250,Speech Services,4_16,NC12 Promo,Yes,0,3,15211.5309
500,Face,32_128,NC12 Promo,Yes,100,18,46614.5094
50,Text Analytics,16_64,NV12s v3,No,0,18,11004.5778
50,None,4_16,None,No,2000,12,2945.6604
50,Speech Services,16_64,NV12,Yes,100,6,6909.8526
250,Speech Services,4_16,None,No,500,18,16172.5054
750,Speech Services,4_16,NV12s v3,Yes,5000,12,43768.0304
100,None,16_64,NV12s v3,No,1000,3,7722.4913
500,None,4_16,NV12,No,2000,6,30837.9418
500,Speech Services,64_256,NC12 Promo,No,500,6,40819.949
50,Speaker,4_16,NC12,Yes,1000,12,4301.9704
50,Speech Services,8_32,NC12,No,5000,3,4856.4618
500,None,16_64,NC12 Promo,Yes,2000,3,30468.8613
250,Speaker,4_16,None,Yes,1000,6,14958.7918
500,Immersive Reader,4_16,None,No,1000,18,30495.5454
250,Text Analytics,16_64,NV12,No,1000,3,17137.3913
1000,Immersive Reader,8_32,NC12,No,2000,3,59235.3818
500,Immersive Reader,32_128,NC12 Promo,No,5000,6,35047.2998
100,Speech Services,32_128,NC12 Promo,Yes,1000,3,9233.5049
500,Immersive Reader,64_256,NV12s v3,Yes,0,6,40970.949
500,Speaker,4_16,NV12s v3,Yes,500,3,29702.8809
750,Speech Services,64_256,None,No,0,12,44089.3121
50,Text Analytics,8_32,NV12s v3,No,5000,6,4874.0636
750,Face,32_128,NC12,No,500,6,50089.9398
750,None,4_16,NV12,No,1000,18,46375.8754
50,Face,64_256,None,Yes,0,24,49246.206
750,Speech Services,32_128,NV12,No,100,3,47411.8349
100,Immersive Reader,4_16,NV12,Yes,0,6,7925.6318
250,Speaker,32_128,None,Yes,2000,3,17246.6049
100,Speech Services,64_256,None,Yes,2000,3,11545.1895
50,Face,64_256,None,Yes,100,6,14465.849
1000,Text Analytics,32_128,NV12s v3,No,5000,12,58597.6287
250,Face,32_128,NV12,Yes,500,6,21699.6298
100,Speech Services,16_64,NV12s v3,No,0,12,6712.9916
250,Text Analytics,16_64,NV12,Yes,500,12,16139.5216
1000,Text Analytics,32_128,None,No,500,6,63049.0298
1000,Speech Services,32_128,NV12s v3,No,500,12,58579.7487
750,Text Analytics,4_16,NV12,Yes,2000,3,44839.3809
500,Face,8_32,NC12 Promo,Yes,500,3,29844.4518
50,Speech Services,16_64,NV12,Yes,100,6,6909.8526
1000,Immersive Reader,8_32,NV12,Yes,0,12,58944.6508
500,Speaker,16_64,NV12,No,2000,18,37629.2378
500,Speech Services,64_256,None,No,100,24,75006.886
500,Face,4_16,NC12,Yes,0,3,30279.2009
500,Immersive Reader,4_16,None,No,2000,36,28689.2329
100,Immersive Reader,64_256,NC12,Yes,100,18,41870.767
1000,Speech Services,4_16,NV12,No,1000,12,58894.9804
1000,Immersive Reader,16_64,NV12s v3,Yes,2000,3,59251.3513
1000,None,32_128,NC12 Promo,Yes,0,18,75225.8494
250,Immersive Reader,4_16,NV12s v3,No,100,12,15131.4504
500,Speech Services,32_128,None,No,5000,18,46042.3894
100,Face,32_128,NC12,No,0,3,9973.6449
500,Face,64_256,NV12,No,500,3,36009.5695
250,Face,8_32,NV12s v3,No,0,6,16295.3536
250,Text Analytics,32_128,NC12 Promo,Yes,100,6,20706.3698
1000,Immersive Reader,4_16,None,Yes,100,24,59720.4572
250,Speech Services,4_16,NV12,No,500,3,16207.5909
750,Text Analytics,4_16,NC12,No,100,18,46134.3854
1000,Speaker,8_32,NV12s v3,No,2000,3,58643.1518
50,Speech Services,64_256,None,No,100,18,37653.667
250,Immersive Reader,32_128,NV12,Yes,500,18,33299.2494
50,None,32_128,NV12s v3,Yes,100,18,21009.2594
250,Text Analytics,16_64,NV12,Yes,5000,3,17149.3113
250,Text Analytics,8_32,NC12,Yes,0,18,19359.8008
250,Face,16_64,NV12,No,100,3,17128.3213
100,Immersive Reader,4_16,NC12 Promo,Yes,0,3,6632.7109
500,Speaker,4_16,NC12 Promo,Yes,500,3,29547.3909
750,None,8_32,NC12,Yes,500,3,44906.3918
1000,Face,4_16,None,No,5000,36,57310.7729
750,Text Analytics,8_32,None,No,2000,12,43073.5908
750,Immersive Reader,32_128,NC12,No,1000,6,50100.1798
100,Text Analytics,64_256,NC12,Yes,100,3,12875.2795
500,Speaker,64_256,None,No,100,36,29412.8481
100,Immersive Reader,8_32,None,No,1000,24,10684.5544
50,Speech Services,64_256,NV12,No,1000,18,39243.137
250,Speech Services,16_64,NC12 Promo,No,5000,18,22326.5378
250,Speech Services,32_128,NC12,Yes,0,12,16237.6987
250,Speaker,4_16,NC12,No,100,6,16294.8418
250,Speaker,32_128,NV12s v3,Yes,500,18,32477.4594
100,None,32_128,NV12,Yes,5000,18,24724.0294
1000,Text Analytics,4_16,NC12 Promo,No,1000,12,57910.5504
750,Speech Services,64_256,NC12 Promo,No,0,18,78308.927
500,Text Analytics,32_128,NV12,Yes,5000,3,33125.7549
750,Immersive Reader,4_16,NV12,Yes,5000,3,44852.4809
500,None,16_64,NC12,Yes,2000,12,30231.8216
500,None,4_16,NC12 Promo,Yes,1000,3,29539.0609
50,None,8_32,NC12,Yes,5000,12,4359.7208
100,Text Analytics,8_32,NV12s v3,No,500,18,10186.0908
1000,Speech Services,8_32,NC12 Promo,Yes,0,18,61534.7308
750,Immersive Reader,4_16,NC12,Yes,100,18,46141.5254
500,None,64_256,NC12,Yes,500,3,35777.1495
750,Speech Services,32_128,None,Yes,5000,3,45858.1449
1000,Speaker,32_128,NC12,No,100,3,61506.4949
50,Speech Services,16_64,NV12,No,0,3,5671.8613
500,Immersive Reader,32_128,NV12,No,5000,12,30813.8487
50,Face,16_64,NV12s v3,Yes,5000,6,6107.6226
1000,Text Analytics,32_128,NV12s v3,Yes,0,18,75381.3394
1000,Immersive Reader,64_256,NV12s v3,No,2000,12,59178.5321
50,Speech Services,4_16,NC12 Promo,No,2000,6,4095.6318
750,Text Analytics,8_32,NC12 Promo,Yes,0,6,44756.8736
250,Face,64_256,NV12s v3,Yes,100,18,49853.067
1000,Immersive Reader,32_128,NV12s v3,No,5000,3,60923.8149
100,Speech Services,64_256,NV12s v3,No,100,12,7637.7421
750,Immersive Reader,4_16,None,No,500,18,44799.5154
750,None,32_128,None,Yes,0,18,60322.8094
500,Speaker,32_128,NV12s v3,No,1000,6,35198.0198
750,Speech Services,64_256,NC12 Promo,No,2000,18,78332.477
1000,Text Analytics,16_64,NC12 Promo,No,5000,6,60327.0126
750,Speaker,8_32,NV12s v3,Yes,1000,12,43830.5208
500,Immersive Reader,4_16,NV12,Yes,2000,3,30536.5909
50,Text Analytics,16_64,NC12,Yes,1000,18,11621.5478
1000,Text Analytics,16_64,None,Yes,5000,24,67127.8904
750,Speech Services,4_16,NC12,No,2000,6,44918.3118
100,Speaker,16_64,NV12s v3,Yes,2000,3,7742.7413
250,Speech Services,4_16,None,No,5000,18,16190.3854
50,None,4_16,NC12,Yes,0,3,4518.4609
500,Speaker,64_256,NV12,Yes,500,18,65009.347
1000,Immersive Reader,64_256,NC12 Promo,No,100,6,69440.979
500,None,8_32,NV12s v3,Yes,5000,18,33099.8708
750,Immersive Reader,64_256,NC12,No,500,18,79082.567
1000,Immersive Reader,64_256,NV12,Yes,500,12,59995.5521
1000,Text Analytics,8_32,NV12s v3,No,5000,3,58634.8218
50,Face,32_128,NC12 Promo,No,500,12,4049.3787
750,Speech Services,4_16,NV12s v3,Yes,2000,12,43762.0704
250,Text Analytics,16_64,NC12 Promo,Yes,1000,3,16152.9613
750,Speech Services,4_16,None,Yes,2000,18,44804.2954
1000,Text Analytics,64_256,NV12s v3,Yes,5000,3,63815.5095
750,Text Analytics,32_128,NC12 Promo,Yes,500,18,60927.5494
250,Speech Services,32_128,NC12,Yes,100,18,33056.5794
250,None,8_32,None,Yes,0,3,14926.9118
500,None,8_32,None,Yes,2000,3,29260.4018
500,Face,8_32,NC12 Promo,Yes,500,18,32929.3608
1000,Text Analytics,32_128,NV12,No,5000,18,76239.7894
100,Speech Services,8_32,None,Yes,100,3,6346.6118
50,Text Analytics,4_16,NV12,No,100,6,5062.1718
250,Text Analytics,8_32,NC12 Promo,No,100,3,15525.6818
